Profit(0.3%) mean,return mean,Normal Close Rate,times,Profit(0.3%)
0.9784722222222193,0.0014927312274012612,0.6666666666666666,9.0,8.806249999999974
0.9784722222222193,0.0014927312274012612,0.6666666666666666,9.0,8.806249999999974
0.6048666666666636,0.0010600568296463303,0.6666666666666666,12.0,7.258399999999963
0.38946315789473546,0.0018366977305749347,0.6842105263157895,19.0,7.399799999999974
-0.8529222222222242,0.0002678598264853271,0.6666666666666666,27.0,-23.028900000000053
-0.6396406250000009,0.0003968451286604948,0.6875,32.0,-20.468500000000027
-1.3276871428571435,-0.0008445396539898856,0.6571428571428571,35.0,-46.469050000000024
-1.3191222222222234,-0.0009971131340431936,0.6388888888888888,36.0,-47.48840000000003
-0.3749088888888936,-0.0005174314928694218,0.6444444444444445,45.0,-16.870900000000212
-0.3150151851851908,-0.0007945220755420197,0.6296296296296297,54.0,-17.010820000000304
-0.317960877192988,-0.0007638898653459734,0.6140350877192983,57.0,-18.123770000000317
-0.4228112903225861,-0.0007549600446995279,0.6129032258064516,62.0,-26.214300000000335
-0.3030955223880654,-0.0004697035961388489,0.6268656716417911,67.0,-20.307400000000385
-0.20942183098591968,-0.00016450491015198722,0.6338028169014085,71.0,-14.868950000000297
-0.255704487179492,-0.0006384095188960182,0.5897435897435898,78.0,-19.944950000000375
-0.3452651162790724,-0.0006037513138529449,0.5813953488372093,86.0,-29.69280000000023
-0.3431730337078682,-0.0006284377557797242,0.5730337078651685,89.0,-30.542400000000274
-0.3451693478260893,-0.0007144050356479551,0.5652173913043478,92.0,-31.75558000000021
-0.31047353535353633,-0.0008017486323431257,0.5555555555555556,99.0,-30.736880000000088
-0.3117037254901967,-0.0007896439285845434,0.5490196078431373,102.0,-31.793780000000066
-0.36741018867924613,-0.00088833594926987,0.5377358490566038,106.0,-38.945480000000074
-0.36224657407407485,-0.0008815241755351865,0.5370370370370371,108.0,-39.12263000000007
-0.31590830357142957,-0.0008797692987037854,0.5357142857142857,112.0,-35.38173000000012
-0.3191884210526323,-0.0009556766646658251,0.5350877192982456,114.0,-36.387480000000096
-0.3083209482758628,-0.0008650077145061947,0.5431034482758621,116.0,-35.76523000000009
-0.32229647058823635,-0.0009375994592235109,0.5378151260504201,119.0,-38.35328000000011
-0.3391419834710753,-0.0009537918206422791,0.5371900826446281,121.0,-41.0361800000001
-0.34574943089430976,-0.0010700460797213303,0.5284552845528455,123.0,-42.5271800000001
-0.34574943089430976,-0.0010700460797213303,0.5284552845528455,123.0,-42.5271800000001
-0.359697822580646,-0.0011889382905539614,0.5241935483870968,124.0,-44.602530000000115
-0.34894118110236294,-0.0011393635907602495,0.5275590551181102,127.0,-44.315530000000095
-0.35184335877862705,-0.0010669719364360423,0.5267175572519084,131.0,-46.091480000000146
-0.37245577777777866,-0.0012149968272127181,0.5111111111111111,135.0,-50.28153000000012
-0.36876930555555637,-0.0011918362779844923,0.5069444444444444,144.0,-53.10278000000011
-0.3832984827586213,-0.0012044146183282443,0.503448275862069,145.0,-55.57828000000008
-0.37576346938775573,-0.0011570881620581166,0.5034013605442177,147.0,-55.23723000000008
-0.37576346938775573,-0.0011570881620581166,0.5034013605442177,147.0,-55.23723000000008
-0.36282470198675537,-0.0011397971905621744,0.5033112582781457,151.0,-54.786530000000056
-0.3487302614379091,-0.0010943834593250645,0.5032679738562091,153.0,-53.355730000000065
-0.33834632258064545,-0.0010144268171805866,0.5032258064516129,155.0,-52.44368000000004
-0.3363078343949046,-0.0009644717105426492,0.5031847133757962,157.0,-52.80033000000002
-0.3372835220125789,-0.0009908235480652272,0.4968553459119497,159.0,-53.62808000000004
-0.34273372670807467,-0.0010241766786469122,0.4906832298136646,161.0,-55.18013000000002
-0.34273372670807467,-0.0010241766786469122,0.4906832298136646,161.0,-55.18013000000002
-0.34273372670807467,-0.0010241766786469122,0.4906832298136646,161.0,-55.18013000000002
-0.3579753374233132,-0.0010691926412482006,0.48466257668711654,163.0,-58.349980000000045
