Profit(0.3%) mean,return mean,Normal Close Rate,times,Profit(0.3%)
1.2506277777777721,0.0017732329706297903,0.6666666666666666,9.0,11.25564999999995
1.2506277777777721,0.0017732329706297903,0.6666666666666666,9.0,11.25564999999995
0.8298291666666614,0.0012958591132662984,0.6666666666666666,12.0,9.957949999999936
0.18249249999999595,0.001147376714864959,0.65,20.0,3.649849999999919
-1.054143333333338,-4.713016817018516e-05,0.6333333333333333,30.0,-31.624300000000144
-0.7513222222222261,0.0003993200421368518,0.6666666666666666,36.0,-27.04760000000015
-0.5985076923076984,0.0006988356502228674,0.6923076923076923,39.0,-23.341800000000237
-0.6090287500000061,0.0005229351355695717,0.675,40.0,-24.36115000000024
-0.14633979591837465,0.000745189147294798,0.673469387755102,49.0,-7.170650000000357
-0.28155685185185747,-3.665224219754431e-05,0.6296296296296297,54.0,-15.204070000000304
-0.2851167241379361,-5.647150247147194e-05,0.603448275862069,58.0,-16.536770000000292
-0.3754253968254019,-9.17803281299945e-05,0.6031746031746031,63.0,-23.651800000000318
-0.3089949275362378,0.00010406807625060046,0.6086956521739131,69.0,-21.32065000000041
-0.25892464788732966,0.0002886516036854049,0.6197183098591549,71.0,-18.383650000000404
-0.7305839743589808,-9.599927924852915e-05,0.5897435897435898,78.0,-56.9855500000005
-0.7661855421686802,-9.934326025710746e-05,0.5903614457831325,83.0,-63.59340000000046
-0.7365500000000059,-0.00012441028297730788,0.5813953488372093,86.0,-63.34330000000051
-0.7078033707865216,-9.24750771539578e-05,0.5842696629213483,89.0,-62.9945000000004
-0.6791920212765998,-0.00025505784685101606,0.574468085106383,94.0,-63.84405000000035
-0.651490208333337,-0.0001635982785034336,0.5833333333333334,96.0,-62.54306000000034
-0.6658666000000036,-0.00028839704351669206,0.57,100.0,-66.58666000000034
-0.6544916831683206,-0.00024951206383043927,0.5742574257425742,101.0,-66.10366000000036
-0.6338214563106833,-0.00016452242251427068,0.5728155339805825,103.0,-65.28361000000038
-0.6270472380952412,-0.00024241928178907809,0.5714285714285714,105.0,-65.83996000000033
-0.6175949532710314,-0.00022246775884727623,0.5700934579439252,107.0,-66.08266000000035
-0.6091446363636397,-0.00028875203435326804,0.5545454545454546,110.0,-67.00591000000037
-0.6294789189189223,-0.00034184067031015465,0.5495495495495496,111.0,-69.87216000000038
-0.6218438392857177,-0.00028905189502325936,0.5535714285714286,112.0,-69.6465100000004
-0.6218438392857177,-0.00028905189502325936,0.5535714285714286,112.0,-69.6465100000004
-0.6329368141592954,-0.0004109922152147865,0.5486725663716814,113.0,-71.5218600000004
-0.6278035964912314,-0.00040803287384228186,0.543859649122807,114.0,-71.56961000000041
-0.6418526724137966,-0.0004046385010821511,0.5431034482758621,116.0,-74.45491000000044
-0.6465470940170975,-0.0004618076290561592,0.5384615384615384,117.0,-75.64601000000044
-0.6313361016949188,-0.00042165739841425165,0.5423728813559322,118.0,-74.49766000000045
-0.6313361016949188,-0.00042165739841425165,0.5423728813559322,118.0,-74.49766000000045
-0.6221832773109278,-0.0003773328968828897,0.5462184873949579,119.0,-74.03981000000044
-0.6221832773109278,-0.0003773328968828897,0.5462184873949579,119.0,-74.03981000000044
-0.6056659349593528,-0.0003248472080740944,0.5447154471544715,123.0,-74.49691000000041
-0.610279919354842,-0.0003535097097558563,0.5403225806451613,124.0,-75.67471000000043
-0.5983936800000034,-0.0003209486279504076,0.544,125.0,-74.79921000000044
-0.5889258730158764,-0.00026799694186299444,0.5476190476190477,126.0,-74.20466000000044
-0.5889258730158764,-0.00026799694186299444,0.5476190476190477,126.0,-74.20466000000044
-0.5836910937500033,-0.000311000422886083,0.546875,128.0,-74.71246000000042
-0.5569725581395382,-0.0002586896265433199,0.5503875968992248,129.0,-71.84946000000042
-0.5569725581395382,-0.0002586896265433199,0.5503875968992248,129.0,-71.84946000000042
-0.5682735384615418,-0.0002890146823773291,0.5461538461538461,130.0,-73.87556000000043
