Profit(0.3%) mean,return mean,win rate,times,Profit(0.3%)
1.1995583333333268,-0.00039301702725772587,0.6666666666666666,6.0,7.197349999999961
1.1995583333333268,-0.00039301702725772587,0.6666666666666666,6.0,7.197349999999961
-1.0870954545454645,-0.001644154075667039,0.6363636363636364,11.0,-11.95805000000011
-0.460123809523814,0.0011226617755052963,0.6190476190476191,21.0,-9.662600000000094
-1.5485580645161339,-0.0006733986043451901,0.6129032258064516,31.0,-48.00530000000015
-1.262358333333337,-0.0004280146647963583,0.6388888888888888,36.0,-45.44490000000012
-1.2249878378378414,-0.0002874572086214115,0.6486486486486487,37.0,-45.324550000000116
-1.0553137500000052,-0.0001681343314710898,0.65,40.0,-42.212550000000206
-0.3138489361702184,-0.00010824448029951925,0.6382978723404256,47.0,-14.750900000000268
-0.29124269230769784,-0.00042378975785214507,0.6153846153846154,52.0,-15.144620000000288
-0.2806185454545513,-0.0004756580886528387,0.6,55.0,-15.43402000000032
-0.32226916666667277,-0.0004359757898079342,0.6,60.0,-19.336150000000366
-0.2052650000000073,-0.00015272634099440107,0.6142857142857143,70.0,-14.368550000000507
-0.12998040540541206,2.845342355338639e-05,0.6216216216216216,74.0,-9.618550000000493
-0.16385592105263827,-8.575346849443474e-05,0.6052631578947368,76.0,-12.453050000000513
-0.26804567901235155,-0.00016503037804339694,0.5925925925925926,81.0,-21.711700000000473
-0.25636352941177076,-0.00020880842075188892,0.5882352941176471,85.0,-21.79090000000051
-0.27566113636364226,-0.000292664350125434,0.5795454545454546,88.0,-24.25818000000051
-0.2700391489361744,-0.0002407118007351654,0.5851063829787234,94.0,-25.3836800000004
-0.2796810416666706,-0.00026716908907936833,0.5833333333333334,96.0,-26.849380000000384
-0.2796810416666706,-0.00026716908907936833,0.5833333333333334,96.0,-26.849380000000384
-0.3294386868686907,-0.0005693636196105605,0.5656565656565656,99.0,-32.6144300000004
-0.30626762376238004,-0.0005042236847024098,0.5643564356435643,101.0,-30.9330300000004
-0.3100852427184503,-0.0005955298104062489,0.5631067961165048,103.0,-31.938780000000378
-0.30393298076923436,-0.0005607178830154624,0.5673076923076923,104.0,-31.609030000000374
-0.29863439252336804,-0.0005158591476939804,0.5700934579439252,107.0,-31.953880000000396
-0.32935305555555927,-0.0005892211995297971,0.5648148148148148,108.0,-35.570130000000404
-0.32872549549549906,-0.0006649661737600771,0.5585585585585585,111.0,-36.488530000000395
-0.3172913392857179,-0.00063431886745805,0.5625,112.0,-35.5366300000004
-0.3108984955752248,-0.0006106709086237203,0.5663716814159292,113.0,-35.131530000000396
-0.31952877192982837,-0.0006376494590832946,0.5614035087719298,114.0,-36.42628000000042
-0.358346016949156,-0.0008569446195008694,0.5508474576271186,118.0,-42.28483000000041
-0.3523506666666699,-0.0008346662606005522,0.55,120.0,-42.28208000000039
-0.3459818032786919,-0.0007970373543198392,0.5491803278688525,122.0,-42.20978000000041
-0.3459818032786919,-0.0007970373543198392,0.5491803278688525,122.0,-42.20978000000041
-0.3394465853658569,-0.0007511024304325409,0.5528455284552846,123.0,-41.751930000000414
-0.3394465853658569,-0.0007511024304325409,0.5528455284552846,123.0,-41.751930000000414
-0.334291840000003,-0.0007669108206540793,0.552,125.0,-41.786480000000374
-0.3230323809523838,-0.0007262740679943875,0.5555555555555556,126.0,-40.70208000000037
-0.32062346456693197,-0.0007203648144912174,0.5511811023622047,127.0,-40.71918000000037
-0.32062346456693197,-0.0007203648144912174,0.5511811023622047,127.0,-40.71918000000037
-0.3243948062015535,-0.0007670710986480971,0.5426356589147286,129.0,-41.846930000000405
-0.3303290769230799,-0.0007988951074403637,0.5384615384615384,130.0,-42.94278000000039
-0.3303290769230799,-0.0007988951074403637,0.5384615384615384,130.0,-42.94278000000039
-0.3303290769230799,-0.0007988951074403637,0.5384615384615384,130.0,-42.94278000000039
-0.3303290769230799,-0.0007988951074403637,0.5384615384615384,130.0,-42.94278000000039
