Profit(0.3%) mean,return mean,win rate,times,Profit(0.3%)
0.12822999999999518,0.0002483073786883154,0.7058823529411765,17.0,2.179909999999918
-0.1856947619047656,-0.0007167654128712053,0.6190476190476191,21.0,-3.899590000000078
0.3625825806451529,0.0007300025375153202,0.7096774193548387,31.0,11.24005999999974
1.015510243902434,0.001519635629004357,0.7804878048780488,41.0,41.63591999999979
0.8657616326530554,0.0013773782974852268,0.7346938775510204,49.0,42.422319999999715
0.6258369642857102,0.0007301043167106501,0.6785714285714286,56.0,35.04686999999978
0.6515684848484781,0.000318575153893424,0.6666666666666666,66.0,43.003519999999554
0.5978424285714226,0.0003410881654590341,0.6571428571428571,70.0,41.84896999999957
0.5758811842105213,0.00027618250680148146,0.6447368421052632,76.0,43.76696999999963
0.4723484523809476,-9.865677214194248e-05,0.6190476190476191,84.0,39.677269999999595
0.47307141304347394,-6.154367208046888e-05,0.6086956521739131,92.0,43.52256999999962
0.4592835416666627,1.2608207700420699e-05,0.6145833333333334,96.0,44.09121999999961
0.4516827184465999,0.00012082075920358745,0.6213592233009708,103.0,46.5233199999998
0.4073654629629612,4.3696289511744056e-05,0.6018518518518519,108.0,43.99546999999981
0.4082373451327421,1.4655359829349325e-05,0.6017699115044248,113.0,46.13081999999986
0.39301085470085373,-9.071613532503899e-05,0.5897435897435898,117.0,45.982269999999886
0.3199084920634906,-0.0002524642840952153,0.5634920634920635,126.0,40.30846999999982
0.2407497709923653,-0.0002911735978568405,0.5572519083969466,131.0,31.538219999999853
0.2363176865671627,-0.0002631554208302732,0.5597014925373134,134.0,31.6665699999998
0.2450347857142845,-0.0002482800828201066,0.5571428571428572,140.0,34.30486999999983
0.4778632214765088,-0.0001784111065815344,0.5570469798657718,149.0,71.20161999999979
0.3342343225806453,-0.0002762928267377898,0.5548387096774193,155.0,51.80632000000004
0.30987842767295615,-0.0003266360970541571,0.5471698113207547,159.0,49.27067000000003
0.23741865030674858,-0.000393315268256122,0.5398773006134969,163.0,38.69924000000001
0.20773621951219534,-0.0004536333942811901,0.5365853658536586,164.0,34.06874000000003
0.15750169590643323,-0.0005512428552951128,0.5146198830409356,171.0,26.932790000000104
0.14695306818181864,-0.0005736541296461378,0.5170454545454546,176.0,25.86374000000007
0.14871558659217932,-0.0005374740752815024,0.5139664804469274,179.0,26.62009000000011
0.13344719780219827,-0.0006433873724591787,0.5054945054945055,182.0,24.2873900000001
0.12792672131147578,-0.0006540387547898678,0.5027322404371585,183.0,23.4105900000001
0.11725670270270332,-0.0006866153218152196,0.4972972972972973,185.0,21.692490000000127
0.11411705882353004,-0.0006836275023383812,0.4919786096256685,187.0,21.339890000000132
0.1095740211640216,-0.0007170260338873432,0.49206349206349204,189.0,20.709490000000102
0.0747242931937178,-0.0007456756258076411,0.49214659685863876,191.0,14.272340000000083
0.0714085416666671,-0.0007595059095407524,0.4895833333333333,192.0,13.710440000000082
0.05355279792746158,-0.0007926798264910162,0.48704663212435234,193.0,10.335690000000076
0.05389479381443336,-0.0007810592862194445,0.4845360824742268,194.0,10.455590000000077
0.044391020408163666,-0.0008253125138322501,0.47959183673469385,196.0,8.700640000000083
0.044391020408163666,-0.0008253125138322501,0.47959183673469385,196.0,8.700640000000083
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.017040353535354,-0.0009271491955333341,0.47474747474747475,198.0,3.3739900000000826
0.025888140703518,-0.0008909449186234106,0.47738693467336685,199.0,5.151740000000094
0.025888140703518,-0.0008909449186234106,0.47738693467336685,199.0,5.151740000000094
0.025888140703518,-0.0008909449186234106,0.47738693467336685,199.0,5.151740000000094
0.025888140703518,-0.0008909449186234106,0.47738693467336685,199.0,5.151740000000094
0.025888140703518,-0.0008909449186234106,0.47738693467336685,199.0,5.151740000000094
