Profit(0.3%) mean,return mean,win rate,times,Profit(0.3%)
2.1699749999999653,0.004437756866467193,1.0,2.0,4.339949999999931
2.1699749999999653,0.004437756866467193,1.0,2.0,4.339949999999931
0.4158624999999878,-0.001159678475229128,0.75,4.0,1.6634499999999512
0.15940999999999939,0.0007095673515284757,0.6,10.0,1.5940999999999939
0.3121615384615346,0.0019210027518499495,0.6923076923076923,13.0,4.05809999999995
0.09777999999999643,0.0009122613624574952,0.625,16.0,1.5644799999999428
0.00935722222221733,0.0006914357955711607,0.6111111111111112,18.0,0.16842999999991193
0.19633714285713938,0.0012435938410347244,0.6666666666666666,21.0,4.123079999999927
0.15508999999999692,0.0008556779777293844,0.6363636363636364,22.0,3.4119799999999323
0.08828769230768962,7.937422869580393e-05,0.5769230769230769,26.0,2.2954799999999302
0.10586962962962713,0.00021514642887301947,0.5925925925925926,27.0,2.8584799999999326
0.06707689655172164,0.00018309050515707487,0.5862068965517241,29.0,1.9452299999999276
-0.014322333333336108,-0.0003884749826971667,0.5666666666666667,30.0,-0.42967000000008326
0.010084242424240287,-0.0002516548976731301,0.5454545454545454,33.0,0.33277999999992947
0.010084242424240287,-0.0002516548976731301,0.5454545454545454,33.0,0.33277999999992947
-0.48387771428571724,-0.0010439838783969837,0.5142857142857142,35.0,-16.935720000000103
-0.5421686111111134,-0.001414770047756207,0.5,36.0,-19.51807000000008
-0.5096965789473704,-0.0012069563060083026,0.5263157894736842,38.0,-19.368470000000073
-0.5096965789473704,-0.0012069563060083026,0.5263157894736842,38.0,-19.368470000000073
-0.45785050000000105,-0.0008683427296609564,0.55,40.0,-18.314020000000042
-0.45785050000000105,-0.0008683427296609564,0.55,40.0,-18.314020000000042
-0.438640731707318,-0.0007733853304439692,0.5609756097560976,41.0,-17.984270000000038
-0.438640731707318,-0.0007733853304439692,0.5609756097560976,41.0,-17.984270000000038
-0.5142980952380963,-0.0009558990308134503,0.5476190476190477,42.0,-21.600520000000046
-0.5142980952380963,-0.0009558990308134503,0.5476190476190477,42.0,-21.600520000000046
-0.48020046511628023,-0.0008693076084208833,0.5581395348837209,43.0,-20.64862000000005
-0.4576393333333338,-0.0008812575997972595,0.5555555555555556,45.0,-20.59377000000002
-0.4576393333333338,-0.0008812575997972595,0.5555555555555556,45.0,-20.59377000000002
-0.4576393333333338,-0.0008812575997972595,0.5555555555555556,45.0,-20.59377000000002
-0.3601689130434785,-0.0007254769307364662,0.5652173913043478,46.0,-16.56777000000001
-0.3601689130434785,-0.0007254769307364662,0.5652173913043478,46.0,-16.56777000000001
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3445118750000001,-0.000836728155991138,0.5625,48.0,-16.536570000000005
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
-0.3350248979591837,-0.0007222518423244483,0.5714285714285714,49.0,-16.416220000000003
