Profit(0.3%) mean,return mean,Normal Close Rate,times,Profit(0.3%)
-0.673375384615391,-0.0015149414810144142,0.5769230769230769,104.0,-70.03104000000066
-0.3157057792207898,-0.001853376123885876,0.5454545454545454,154.0,-48.61869000000162
0.13598276995305025,-0.0010377741569302951,0.5868544600938967,213.0,28.964329999999705
0.15715770642201557,-0.0008248138032037956,0.6146788990825688,327.0,51.3905699999991
-0.12410131519274704,-0.0012872797933210216,0.6009070294784581,441.0,-54.72868000000142
-0.09267151119403307,-0.001246128903793745,0.6119402985074627,536.0,-49.671930000001765
-0.2166695826645303,-0.0014274478579177534,0.593900481540931,623.0,-134.9851500000023
-0.26524937150838473,-0.0014395613011399552,0.5879888268156425,716.0,-189.91855000000334
-0.17595462392109046,-0.0014244574544106988,0.5844636251541308,811.0,-142.69920000000423
-0.24274597130243392,-0.0013448851093945315,0.5883002207505519,906.0,-219.9278500000051
-0.45911719056975087,-0.0015749997501401693,0.5697445972495089,1018.0,-467.3813000000057
-0.4670420720720783,-0.0016571999592239063,0.5675675675675675,1110.0,-518.4167000000072
-0.5309563025210139,-0.0017592081665810837,0.5579831932773109,1190.0,-631.8380000000069
-0.5450272620904889,-0.0017401818111573884,0.5561622464898596,1282.0,-698.7249500000083
-0.5589618148148205,-0.001733161904385947,0.5511111111111111,1350.0,-754.5984500000087
-0.6138125700280166,-0.0018321477905008682,0.5427170868347339,1428.0,-876.5243500000068
-0.7804034906914951,-0.0020509586522958726,0.53125,1504.0,-1173.7268500000037
-0.8168289457070762,-0.0020884750527224456,0.5252525252525253,1584.0,-1293.8570500000033
-0.8358229828850907,-0.002100159115841559,0.5207823960880196,1636.0,-1367.406400000003
-0.8800580118694414,-0.0021916222864363562,0.513946587537092,1685.0,-1482.8977500000037
-0.903690034762461,-0.002182275260072927,0.5139049826187717,1726.0,-1559.769000000002
-0.8638976193181865,-0.0022249414589040326,0.5119318181818182,1760.0,-1520.4598100000044
-0.911514080267563,-0.0022851610001896213,0.5094760312151616,1794.0,-1635.2562600000037
-0.9257052121212166,-0.0023031980262739195,0.5046831955922865,1815.0,-1680.154960000004
-0.9231676205962102,-0.002321182921984609,0.5046070460704607,1845.0,-1703.244260000004
-0.9532782604055537,-0.0023121183738128766,0.5021344717182498,1874.0,-1786.443460000005
-0.9986563243812575,-0.0023239503500559833,0.5018430753027909,1899.0,-1896.4483600000035
-1.0009138810641667,-0.0023576282130240342,0.4997391757955138,1917.0,-1918.751910000004
-0.9962296118012461,-0.002359313295607214,0.4994824016563147,1932.0,-1924.7156100000043
-1.0319422741273143,-0.00238118203677214,0.49589322381930184,1948.0,-2010.223550000006
-1.1080718478815763,-0.002405135180618941,0.4941296579887698,1959.0,-2170.7127500000042
-1.1013744810126624,-0.00239123738591758,0.4931645569620253,1975.0,-2175.2146000000057
-1.0960933215725848,-0.002377792435741642,0.49243951612903225,1984.0,-2174.6491500000056
-1.1097585420841725,-0.0023759331641676163,0.49148296593186375,1996.0,-2215.0780500000055
-1.1133606181455675,-0.002389178519821658,0.4905284147557328,2006.0,-2233.401400000005
-1.1099504960317501,-0.0023872907184230804,0.49007936507936506,2016.0,-2237.660200000004
-1.1130442631058397,-0.002392333483076579,0.48911968348170126,2022.0,-2250.5755000000045
-1.1062160679133897,-0.0023861852839322773,0.4891732283464567,2032.0,-2247.8310500000052
-1.1079370755642828,-0.00239822965753059,0.48773307163886165,2038.0,-2257.975760000005
-1.1044377190406307,-0.0023922385822987276,0.48751835535976507,2043.0,-2256.3662600000043
-1.1017941670737705,-0.0024000113051863624,0.4865657059110894,2047.0,-2255.3726600000036
-1.1040226072124795,-0.002404367022947475,0.48586744639376217,2052.0,-2265.4543900000044
-1.101056974708175,-0.0024007565876753402,0.48540856031128404,2056.0,-2263.773140000004
-1.100055046138906,-0.002409014285584179,0.48567265662943176,2059.0,-2265.013340000005
-1.0993800194174794,-0.0024055842001297545,0.48592233009708735,2060.0,-2264.722840000005
-1.0971450727449117,-0.0024015566542178136,0.4859359844810863,2062.0,-2262.3131400000048
