Profit(0.3%) mean,return mean,Normal Close Rate,times,Profit(0.3%)
1.158187500000004,0.0045467072250923194,0.75,4.0,4.632750000000016
0.36145833333333854,0.001971680598294633,0.6666666666666666,6.0,2.1687500000000313
-0.3285636363636412,-0.003265554252071552,0.6363636363636364,11.0,-3.6142000000000536
-0.6506000000000028,-0.0024037065821121803,0.6875,16.0,-10.409600000000045
-1.2489176470588266,-0.0033679405809580666,0.6470588235294118,17.0,-21.23160000000005
-1.1391409090909144,-0.002738321014387341,0.6818181818181818,22.0,-25.061100000000117
-1.000275000000006,-0.002073736935563288,0.6923076923076923,26.0,-26.00715000000016
-1.2190016666666732,-0.0018034050237490328,0.7,30.0,-36.57005000000019
-0.8698405405405414,-0.002014809769844761,0.6486486486486487,37.0,-32.18410000000003
-0.8375228260869577,-0.0021414154736888484,0.6086956521739131,46.0,-38.526050000000055
-0.7723590000000019,-0.0020327471037647244,0.6,50.0,-38.61795000000009
-0.6804557692307716,-0.001814224015296015,0.5961538461538461,52.0,-35.38370000000012
-0.5759471698113242,-0.0017132635366645995,0.6037735849056604,53.0,-30.525200000000183
-0.3569517543859689,-0.0015429830459972222,0.6140350877192983,57.0,-20.346250000000225
-0.31944322033898687,-0.0014048371540423266,0.6101694915254238,59.0,-18.847150000000227
-0.25728583333333765,-0.001313742939263656,0.6166666666666667,60.0,-15.437150000000258
-0.16801065573770954,-0.001224515740759775,0.6229508196721312,61.0,-10.248650000000282
-0.14517936507936957,-0.0011485722008232843,0.6190476190476191,63.0,-9.14630000000028
-0.1235593750000046,-0.0010616772080293483,0.625,64.0,-7.907800000000293
-0.09389275362319252,-0.0012915135337311144,0.6086956521739131,69.0,-6.478600000000284
-0.09912285714286094,-0.0013038322678889719,0.6,70.0,-6.938600000000264
-0.09912285714286094,-0.0013038322678889719,0.6,70.0,-6.938600000000264
-0.060438888888892706,-0.0011425647066151772,0.6111111111111112,72.0,-4.351600000000275
-0.04248767123288033,-0.0010526072572335176,0.6164383561643836,73.0,-3.1016000000002606
-0.0634006756756791,-0.0012494871182599798,0.6081081081081081,74.0,-4.6916500000002515
-0.0634006756756791,-0.0012494871182599798,0.6081081081081081,74.0,-4.6916500000002515
-0.0634006756756791,-0.0012494871182599798,0.6081081081081081,74.0,-4.6916500000002515
-0.05177533333333699,-0.001218777155777278,0.6,75.0,-3.8831500000002706
-0.05659736842105625,-0.0012866522018338562,0.5921052631578947,76.0,-4.301400000000271
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.06567662337662677,-0.0013183886101744134,0.5844155844155844,77.0,-5.057100000000261
-0.08215641025641364,-0.0014006006457590813,0.5769230769230769,78.0,-6.408200000000264
-0.08215641025641364,-0.0014006006457590813,0.5769230769230769,78.0,-6.408200000000264
-0.08215641025641364,-0.0014006006457590813,0.5769230769230769,78.0,-6.408200000000264
-0.08215641025641364,-0.0014006006457590813,0.5769230769230769,78.0,-6.408200000000264
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
-0.04051518987342057,-0.001313476557878861,0.5822784810126582,79.0,-3.200700000000225
